"Date","Price","Open","High","Low","Vol.","Change %"
"02/11/2021","267.301","272.491","273.528","267.607","161.11K","-1.63%"
"02/10/2021","271.720","270.448","273.349","268.711","190.95K","0.87%"
"02/09/2021","269.373","267.940","270.547","267.225","157.87K","0.81%"
"02/08/2021","267.204","265.656","268.332","264.273","138.34K","0.81%"
"02/05/2021","265.047","264.563","267.066","264.173","151.95K","0.46%"
"02/04/2021","263.831","264.060","265.076","262.512","143.31K","0.19%"
"02/03/2021","263.329","265.082","267.942","262.984","133.10K","-0.41%"
"02/02/2021","264.418","265.082","266.516","263.007","147.00K","0.03%"
"02/01/2021","264.340","261.576","266.583","261.194","150.38K","1.29%"
"01/29/2021","260.966","264.120","264.437","259.691","186.26K","-1.05%"
"01/28/2021","263.748","263.494","264.630","262.368","184.08K","0.26%"
"01/27/2021","263.075","268.530","268.862","262.927","166.23K","-1.79%"
"01/26/2021","267.872","270.061","270.249","265.385","124.42K","-0.56%"
"01/25/2021","269.378","270.522","271.330","269.224","139.72K","-0.07%"
"01/22/2021","269.575","269.167","271.047","268.128","172.65K","0.41%"
"01/21/2021","268.461","266.945","269.667","266.086","176.10K","0.84%"
"01/20/2021","266.234","262.709","268.987","262.642","159.68K","1.75%"
"01/19/2021","261.658","261.540","263.664","261.262","152.51K","0.32%"
"01/18/2021","260.832","262.365","262.590","260.013","133.87K","-0.27%"
"01/15/2021","261.531","263.495","265.189","259.759","154.84K","-0.22%"
"01/14/2021","262.106","262.570","263.927","262.099","159.67K","0.37%"
"01/13/2021","261.149","259.635","263.620","259.483","156.81K","1.11%"
"01/12/2021","258.287","255.443","259.759","255.217","156.38K","1.65%"
"01/11/2021","254.101","255.060","255.980","253.564","149.58K","0.19%"
"01/08/2021","253.628","255.031","256.366","253.488","139.73K","0.00%"
"01/07/2021","253.628","256.512","257.001","254.402","157.34K","-0.59%"
"01/06/2021","255.131","256.860","257.717","255.201","150.64K","-0.11%"
"01/05/2021","255.413","253.796","257.161","253.600","155.23K","1.20%"
"01/04/2021","252.383","254.852","256.275","253.217","131.68K","-0.75%"
"01/01/2021","254.281","253.283","255.903","253.283","1.47K","0.53%"
"12/31/2020","252.951","252.725","255.229","252.255","152.26K","0.37%"
"12/30/2020","252.007","253.829","254.947","251.770","147.20K","-0.44%"
"12/29/2020","253.125","252.860","254.251","252.794","133.09K","0.38%"
"12/28/2020","252.169","257.035","257.655","252.465","105.97K","-1.83%"
"12/25/2020","256.870","257.139","257.889","257.111","1.68K","-0.01%"
"12/24/2020","256.889","256.752","258.539","256.401","158.50K","0.21%"
"12/23/2020","256.348","252.885","258.217","252.686","173.46K","1.52%"
"12/22/2020","252.504","253.075","254.475","251.753","170.83K","-0.02%"
"12/21/2020","252.566","252.993","253.695","248.066","169.72K","-0.37%"
"12/18/2020","253.500","254.204","254.477","252.702","158.86K","-0.08%"
"12/17/2020","253.712","252.551","254.933","252.279","155.91K","0.49%"
"12/16/2020","252.465","251.626","253.392","251.117","145.03K","0.46%"
"12/15/2020","251.317","249.340","251.831","248.393","122.01K","0.94%"
"12/14/2020","248.988","247.890","251.652","247.759","108.73K","1.02%"
"12/11/2020","246.477","247.097","248.255","245.156","138.51K","-0.21%"
"12/10/2020","246.984","249.028","249.232","246.168","138.59K","-0.66%"
"12/09/2020","248.630","248.803","250.430","248.127","119.77K","0.05%"
"12/08/2020","248.499","249.366","249.516","247.583","137.84K","-0.28%"
"12/07/2020","249.195","249.681","250.100","246.174","134.43K","-0.02%"
"12/04/2020","249.256","250.087","251.389","248.820","150.74K","-0.21%"
"12/03/2020","249.790","248.180","251.109","248.032","165.00K","0.77%"
"12/02/2020","247.884","249.735","249.986","246.806","143.85K","-0.60%"
"12/01/2020","249.385","247.569","250.089","247.504","136.41K","0.92%"
"11/30/2020","247.105","246.708","248.712","246.671","133.85K","0.24%"
"11/27/2020","246.509","247.229","247.643","246.227","147.79K","-0.17%"
"11/26/2020","246.934","248.459","248.895","246.581","130.51K","-0.58%"
"11/25/2020","248.370","247.999","248.803","247.080","149.79K","0.27%"
"11/24/2020","247.713","246.912","248.497","246.674","140.79K","0.39%"
"11/23/2020","246.742","245.759","248.326","245.742","144.17K","0.42%"
"11/20/2020","245.717","245.371","246.203","245.057","147.79K","0.21%"
"11/19/2020","245.196","245.156","245.756","243.999","162.85K","0.08%"
"11/18/2020","245.012","245.279","245.865","244.842","150.02K","-0.03%"
"11/17/2020","245.091","244.240","246.061","243.915","156.99K","0.49%"
"11/16/2020","243.902","243.350","244.877","243.046","139.36K","0.20%"
"11/13/2020","243.414","242.158","243.793","241.978","155.66K","0.58%"
"11/12/2020","242.019","244.045","244.184","241.928","174.62K","-0.81%"
"11/11/2020","243.994","244.865","245.660","243.436","163.48K","-0.33%"
"11/10/2020","244.795","242.867","245.021","242.719","173.77K","0.83%"
"11/09/2020","242.773","242.824","243.722","242.027","161.47K","0.05%"
"11/06/2020","242.662","242.492","243.111","241.523","183.40K","0.09%"
"11/05/2020","242.441","239.526","242.686","238.429","183.40K","1.31%"
"11/04/2020","239.314","240.761","242.245","238.102","175.31K","-0.56%"
"11/03/2020","240.659","238.379","241.121","238.092","142.57K","1.03%"
"11/02/2020","238.217","238.627","238.840","237.051","135.56K","-0.09%"
"10/30/2020","238.438","238.314","239.419","237.742","172.86K","0.12%"
"10/29/2020","238.162","239.299","240.120","237.420","165.92K","-0.49%"
"10/28/2020","239.332","240.503","240.718","238.083","162.05K","-0.44%"
"10/27/2020","240.382","240.005","241.139","239.572","132.91K","0.15%"
"10/26/2020","240.014","240.540","241.047","239.553","133.81K","-0.13%"
"10/23/2020","240.327","241.260","241.950","239.996","153.97K","-0.34%"
"10/22/2020","241.148","242.363","242.510","241.002","156.42K","-0.46%"
"10/21/2020","242.252","239.029","242.870","238.753","148.84K","1.45%"
"10/20/2020","238.798","238.803","239.486","238.194","143.10K","0.05%"
"10/19/2020","238.678","237.991","240.148","237.512","126.20K","0.35%"
"10/16/2020","237.857","238.355","238.908","237.066","128.43K","-0.17%"
"10/15/2020","238.263","240.327","240.925","237.885","139.75K","-0.83%"
"10/14/2020","240.248","238.521","241.362","237.410","137.53K","0.76%"
"10/13/2020","238.438","240.736","240.936","238.273","150.27K","-0.90%"
"10/12/2020","240.602","240.041","241.040","239.589","123.96K","0.12%"
"10/09/2020","240.307","238.262","240.465","238.005","159.06K","0.90%"
"10/08/2020","238.161","238.290","238.935","237.443","165.35K","-0.02%"
"10/07/2020","238.208","237.747","238.605","236.926","162.83K","0.24%"
"10/06/2020","237.645","239.704","240.388","237.507","148.08K","-0.82%"
"10/05/2020","239.620","238.624","239.953","238.282","120.44K","0.45%"
"10/02/2020","238.540","238.520","239.094","236.842","168.60K","0.09%"
"10/01/2020","238.318","238.983","240.120","237.143","179.78K","-0.22%"
"09/30/2020","238.854","238.168","239.455","236.678","158.22K","0.33%"
"09/29/2020","238.057","239.385","240.708","237.399","146.80K","-0.59%"
"09/28/2020","239.469","236.211","240.950","236.137","143.26K","1.45%"
"09/25/2020","236.037","236.141","237.167","235.081","164.14K","0.02%"
"09/24/2020","235.984","235.331","236.641","234.566","176.42K","0.37%"
"09/23/2020","235.103","236.075","236.380","234.479","163.04K","-0.34%"
"09/22/2020","235.905","237.650","238.550","235.617","145.39K","-0.74%"
"09/21/2020","237.661","239.731","240.635","236.954","132.04K","-0.77%"
"09/18/2020","239.509","240.042","241.145","239.283","169.38K","-0.19%"
"09/17/2020","239.964","239.871","240.523","238.025","177.85K","0.10%"
"09/16/2020","239.723","237.673","240.648","237.406","134.58K","0.94%"
"09/15/2020","237.489","236.729","238.374","236.139","112.54K","0.37%"
"09/14/2020","236.605","236.215","238.083","235.708","94.53K","0.27%"
"09/11/2020","235.967","236.448","237.414","235.445","137.13K","-0.21%"
"09/10/2020","236.471","239.766","240.868","235.949","137.39K","-1.33%"
"09/09/2020","239.655","239.268","240.172","237.581","120.82K","0.21%"
"09/08/2020","239.157","243.382","243.557","239.212","118.85K","-1.65%"
"09/07/2020","243.176","245.768","245.972","242.803","90.23K","-1.06%"
"09/04/2020","245.783","246.215","246.553","243.945","127.68K","-0.12%"
"09/03/2020","246.078","247.441","247.524","245.390","132.51K","-0.46%"
"09/02/2020","247.223","248.857","249.238","246.124","113.37K","-0.55%"
"09/01/2020","248.600","248.551","250.726","248.346","119.65K","0.08%"
"08/31/2020","248.396","248.546","249.189","247.189","106.10K","-0.12%"
"08/28/2020","248.692","245.473","248.984","245.184","139.03K","1.35%"
"08/27/2020","245.369","246.113","247.035","244.747","131.23K","-0.23%"
"08/26/2020","245.933","245.417","246.355","244.302","107.52K","0.33%"
"08/25/2020","245.116","241.758","245.771","241.499","108.94K","1.48%"
"08/24/2020","241.535","241.568","243.266","241.391","100.10K","0.03%"
"08/21/2020","241.455","243.835","244.412","241.060","135.47K","-0.87%"
"08/20/2020","243.563","243.848","244.988","241.317","140.28K","-0.08%"
"08/19/2020","243.754","244.288","246.564","243.801","122.57K","-0.14%"
"08/18/2020","244.090","240.694","244.538","240.611","111.62K","1.47%"
"08/17/2020","240.553","240.333","241.017","239.673","102.59K","0.19%"
"08/14/2020","240.091","238.867","241.389","238.516","111.93K","0.54%"
"08/13/2020","238.792","238.531","240.065","237.967","114.50K","0.18%"
"08/12/2020","238.355","240.240","240.434","237.982","99.60K","-0.69%"
"08/11/2020","240.018","241.616","241.977","240.029","106.90K","-0.57%"
"08/10/2020","241.403","241.603","242.280","240.517","98.22K","-0.12%"
"08/07/2020","241.705","243.913","243.960","240.992","118.67K","-0.83%"
"08/06/2020","243.727","243.265","244.544","243.209","122.44K","0.23%"
"08/05/2020","243.162","242.500","244.165","242.198","103.51K","0.30%"
"08/04/2020","242.430","242.663","243.206","240.820","111.08K","-0.05%"
"08/03/2020","242.551","243.025","243.378","241.363","115.89K","-0.08%"
"07/31/2020","242.755","243.165","244.454","242.570","145.52K","-0.10%"
"07/30/2020","243.006","241.396","243.266","240.369","143.08K","0.70%"
"07/29/2020","241.317","240.277","241.693","239.809","125.01K","0.48%"
"07/28/2020","240.175","239.292","240.676","238.489","130.36K","0.41%"
"07/27/2020","239.200","237.564","239.682","237.462","130.07K","0.68%"
"07/24/2020","237.593","236.728","237.908","236.219","145.17K","0.41%"
"07/23/2020","236.627","236.598","237.099","235.455","142.94K","0.05%"
"07/22/2020","236.497","236.570","236.792","234.863","128.97K","0.02%"
"07/21/2020","236.441","235.260","237.238","234.992","126.56K","0.54%"
"07/20/2020","235.160","233.426","235.344","232.544","116.36K","0.78%"
"07/17/2020","233.332","233.217","233.625","232.414","118.18K","0.13%"
"07/16/2020","233.035","233.874","234.582","232.559","130.60K","-0.30%"
"07/15/2020","233.736","233.288","235.109","233.195","129.92K","0.25%"
"07/14/2020","233.142","233.379","233.611","231.932","124.83K","-0.07%"
"07/13/2020","233.298","234.394","235.506","233.296","110.62K","-0.48%"
"07/10/2020","234.417","234.283","235.379","233.560","116.33K","0.13%"
"07/09/2020","234.119","234.344","235.482","234.135","126.32K","-0.05%"
"07/08/2020","234.231","233.187","234.594","232.386","116.03K","0.50%"
"07/07/2020","233.056","232.127","234.135","231.609","119.40K","0.45%"
"07/06/2020","232.002","232.033","232.719","231.560","110.46K","0.03%"
"07/03/2020","231.934","232.020","232.210","231.145","117.55K","0.00%"
"07/02/2020","231.930","232.325","233.206","231.516","135.92K","-0.09%"
"07/01/2020","232.129","230.938","232.623","230.115","123.39K","0.57%"
"06/30/2020","230.807","228.989","230.966","228.234","130.17K","0.86%"
"06/29/2020","228.829","229.771","230.742","228.113","128.37K","-0.30%"
"06/26/2020","229.517","231.527","231.723","229.277","134.48K","-0.79%"
"06/25/2020","231.335","231.820","232.389","230.922","145.92K","-0.13%"
"06/24/2020","231.639","233.605","234.061","231.708","153.28K","-0.79%"
"06/23/2020","233.479","232.697","233.857","231.962","151.25K","0.47%"
"06/22/2020","232.398","230.625","232.911","230.223","144.48K","0.82%"
"06/19/2020","230.501","231.900","232.429","230.382","146.91K","-0.54%"
"06/18/2020","231.751","234.232","234.516","231.443","152.63K","-0.96%"
"06/17/2020","234.007","234.046","235.071","233.383","161.22K","0.06%"
"06/16/2020","233.876","234.462","236.085","233.674","157.45K","-0.18%"
"06/15/2020","234.290","232.199","234.499","231.156","146.57K","0.88%"
"06/12/2020","232.241","233.361","234.495","231.134","171.85K","-0.42%"
"06/11/2020","233.226","236.174","236.359","233.083","166.49K","-1.19%"
"06/10/2020","236.037","235.587","237.434","235.115","155.23K","0.26%"
"06/09/2020","235.431","235.503","236.122","233.478","143.76K","0.00%"
"06/08/2020","235.421","235.169","236.087","233.735","130.51K","0.28%"
"06/05/2020","234.772","233.797","236.115","233.342","139.69K","0.55%"
"06/04/2020","233.493","233.635","234.298","231.803","138.52K","-0.02%"
"06/03/2020","233.543","233.242","234.415","233.139","148.24K","0.16%"
"06/02/2020","233.160","232.612","233.839","231.695","144.26K","0.35%"
"06/01/2020","232.351","229.814","232.734","229.507","127.05K","1.09%"
"05/29/2020","229.845","229.592","230.857","228.837","142.54K","0.16%"
"05/28/2020","229.484","228.423","230.059","227.927","145.59K","0.61%"
"05/27/2020","228.095","229.529","230.173","227.370","141.04K","-0.55%"
"05/26/2020","229.357","226.368","230.125","226.164","132.18K","1.50%"
"05/25/2020","225.976","226.164","226.638","225.876","86.97K","0.09%"
"05/22/2020","225.772","228.066","228.374","224.772","129.15K","-0.95%"
"05/21/2020","227.940","229.072","229.090","227.316","115.10K","-0.41%"
"05/20/2020","228.869","229.549","230.243","228.702","125.99K","-0.31%"
"05/19/2020","229.584","228.919","230.590","228.570","126.09K","0.48%"
"05/18/2020","228.478","227.096","229.529","226.730","105.27K","0.51%"
"05/15/2020","227.313","229.468","229.880","227.378","129.55K","-0.84%"
"05/14/2020","229.238","230.249","230.465","228.408","143.19K","-0.29%"
"05/13/2020","229.905","230.794","232.320","229.844","131.84K","-0.24%"
"05/12/2020","230.469","232.301","232.997","230.583","137.48K","-0.59%"
"05/11/2020","231.842","231.372","233.799","231.003","120.60K","0.46%"
"05/08/2020","230.770","230.579","232.538","230.328","131.80K","0.37%"
"05/07/2020","229.915","230.262","231.596","228.751","131.56K","0.16%"
"05/06/2020","229.543","235.040","235.493","230.038","108.03K","-2.06%"
"05/05/2020","234.362","235.795","236.307","234.400","99.32K","-0.34%"
"05/04/2020","235.154","238.106","238.202","235.066","91.99K","-1.01%"
"05/01/2020","237.557","240.011","240.078","237.792","123.79K","-0.71%"
"04/30/2020","239.248","239.405","240.839","236.973","141.98K","0.26%"
"04/29/2020","238.628","238.560","240.375","237.859","127.24K","0.32%"
"04/28/2020","237.862","239.316","240.365","238.224","123.02K","-0.32%"
"04/27/2020","238.618","238.722","240.257","237.997","113.36K","0.49%"
"04/24/2020","237.446","238.249","239.032","236.237","129.92K","-0.14%"
"04/23/2020","237.776","238.653","239.629","237.458","133.13K","-0.10%"
"04/22/2020","238.008","236.669","239.689","236.265","123.02K","0.84%"
"04/21/2020","236.026","239.413","239.725","235.745","125.20K","-1.14%"
"04/20/2020","238.752","239.751","240.490","238.999","115.10K","-0.25%"
"04/17/2020","239.356","239.174","240.561","238.205","120.39K","0.35%"
"04/16/2020","238.513","239.633","241.236","237.449","123.84K","-0.21%"
"04/15/2020","239.017","240.966","242.004","238.169","124.92K","-0.60%"
"04/14/2020","240.468","239.018","241.567","238.817","116.26K","0.93%"
"04/13/2020","238.258","238.063","239.457","237.805","87.52K","0.44%"
"04/10/2020","237.211","237.948","238.531","237.671","59.27K","-0.02%"
"04/09/2020","237.268","239.641","240.327","235.097","138.47K","-0.74%"
"04/08/2020","239.031","238.451","241.176","237.698","137.67K","0.45%"
"04/07/2020","237.950","236.383","239.350","235.069","159.89K","0.82%"
"04/06/2020","236.020","233.630","238.229","232.572","136.64K","1.32%"
"04/03/2020","232.940","234.904","236.163","232.525","158.05K","-0.54%"
"04/02/2020","234.209","234.516","236.421","233.591","163.26K","0.13%"
"04/01/2020","233.906","235.219","235.757","233.364","140.50K","-0.34%"
"03/31/2020","234.700","233.694","236.070","230.625","145.07K","0.55%"
"03/30/2020","233.421","234.089","234.729","231.753","138.81K","-0.32%"
"03/27/2020","234.173","228.248","235.059","226.911","167.67K","2.63%"
"03/26/2020","228.177","222.346","228.790","220.251","154.48K","2.72%"
"03/25/2020","222.137","219.971","224.020","217.708","144.24K","1.04%"
"03/24/2020","219.856","216.015","220.728","215.258","146.31K","1.81%"
"03/23/2020","215.948","218.110","219.615","214.107","124.61K","-0.80%"
"03/20/2020","217.687","214.108","223.234","212.663","148.74K","1.79%"
"03/19/2020","213.851","215.691","219.840","213.053","159.16K","-0.80%"
"03/18/2020","215.577","222.781","224.864","212.831","141.98K","-3.19%"
"03/17/2020","222.684","226.382","226.947","221.857","143.84K","-1.47%"
"03/16/2020","226.001","226.667","229.352","225.109","139.49K","-0.09%"
"03/13/2020","226.204","230.199","233.117","226.335","156.51K","-1.62%"
"03/12/2020","229.924","234.057","234.721","228.661","144.56K","-1.73%"
"03/11/2020","233.965","235.563","236.932","233.801","122.89K","-0.61%"
"03/10/2020","235.405","238.867","238.931","235.143","129.74K","-1.42%"
"03/09/2020","238.787","237.357","240.160","237.066","127.17K","0.64%"
"03/06/2020","237.260","235.633","237.557","235.292","130.59K","0.67%"
"03/05/2020","235.686","234.270","235.915","234.029","119.12K","0.65%"
"03/04/2020","234.170","233.307","234.298","232.391","110.17K","0.44%"
"03/03/2020","233.142","232.278","233.898","232.023","125.86K","0.41%"
"03/02/2020","232.196","232.896","234.082","232.041","125.88K","-0.40%"
"02/28/2020","233.132","234.282","235.089","231.540","132.61K","-0.44%"
"02/27/2020","234.167","234.579","235.418","233.818","137.06K","-0.06%"
"02/26/2020","234.318","236.310","236.447","234.279","127.06K","-0.78%"
"02/25/2020","236.153","235.112","236.555","234.702","120.65K","0.55%"
"02/24/2020","234.855","235.395","235.626","234.203","116.02K","-0.25%"
"02/21/2020","235.452","234.006","235.786","233.878","106.95K","0.70%"
"02/20/2020","233.818","235.180","235.326","233.352","110.68K","-0.50%"
"02/19/2020","234.997","236.044","236.921","234.908","102.27K","-0.39%"
"02/18/2020","235.914","236.208","236.979","235.460","100.86K","-0.06%"
"02/17/2020","236.059","236.529","236.993","236.044","87.51K","-0.22%"
"02/14/2020","236.589","236.834","237.015","235.903","109.73K","-0.02%"
"02/13/2020","236.636","235.168","237.197","234.826","119.40K","0.68%"
"02/12/2020","235.030","235.070","235.754","234.927","101.79K","0.04%"
"02/11/2020","234.931","234.342","235.396","233.892","104.11K","0.32%"
"02/10/2020","234.177","234.025","234.923","233.488","113.62K","0.17%"
"02/07/2020","233.778","234.583","235.159","233.726","106.60K","-0.26%"
"02/06/2020","234.385","235.802","235.911","234.410","114.07K","-0.55%"
"02/05/2020","235.690","236.471","237.099","235.022","101.20K","-0.28%"
"02/04/2020","236.346","235.836","236.779","234.837","104.97K","0.28%"
"02/03/2020","235.693","239.814","239.814","235.590","106.16K","-1.53%"
"01/31/2020","239.364","237.756","239.695","237.367","110.95K","0.77%"
"01/30/2020","237.525","236.314","237.973","235.513","110.15K","0.57%"
"01/29/2020","236.183","236.458","236.561","235.751","97.15K","-0.08%"
"01/28/2020","236.375","237.068","237.225","235.496","105.26K","-0.17%"
"01/27/2020","236.781","237.410","237.923","236.741","106.05K","-0.23%"
"01/24/2020","237.329","238.197","239.207","237.074","110.15K","-0.32%"
"01/23/2020","238.081","238.527","238.729","237.734","79.93K","-0.09%"
"01/22/2020","238.294","236.768","238.736","236.479","105.94K","0.70%"
"01/21/2020","236.644","235.958","237.395","235.590","99.12K","0.36%"
"01/20/2020","235.788","235.661","235.977","234.992","99.81K","0.06%"
"01/17/2020","235.640","237.075","237.848","235.725","106.96K","-0.52%"
"01/16/2020","236.872","236.583","237.148","236.192","114.94K","0.20%"
"01/15/2020","236.408","236.247","236.674","235.622","102.04K","0.15%"
"01/14/2020","236.045","235.833","236.511","235.372","103.28K","0.18%"
"01/13/2020","235.631","236.753","236.915","235.098","109.40K","-0.48%"
"01/10/2020","236.760","236.961","237.514","236.508","109.27K","-0.05%"
"01/09/2020","236.868","237.878","238.178","235.891","109.34K","-0.36%"
"01/08/2020","237.729","237.923","238.988","237.524","117.57K","0.00%"
"01/07/2020","237.723","238.778","239.561","237.370","105.76K","-0.36%"
"01/06/2020","238.586","237.050","238.976","236.878","94.91K","0.62%"
"01/03/2020","237.118","238.380","238.824","236.660","106.96K","-0.50%"
"01/02/2020","238.301","240.148","240.374","237.972","89.37K","-0.72%"
"01/01/2020","240.030","240.521","240.853","239.759","9.93K","-0.21%"
"12/31/2019","240.531","238.327","240.957","237.678","108.69K","1.01%"
"12/30/2019","238.132","237.083","238.963","237.083","96.31K","0.42%"
"12/27/2019","237.133","235.643","238.036","235.189","85.60K","0.67%"
"12/26/2019","235.545","235.113","236.087","234.941","99.70K","0.25%"
"12/25/2019","234.965","234.840","235.648","234.378","34.43K","0.12%"
"12/24/2019","234.675","234.553","235.303","234.223","108.08K","0.11%"
"12/23/2019","234.411","235.313","236.428","233.982","97.37K","-0.39%"
"12/20/2019","235.336","236.090","236.888","235.032","105.28K","-0.26%"
"12/19/2019","235.947","236.949","238.331","235.727","105.66K","-0.36%"
"12/18/2019","236.806","237.865","237.992","236.596","102.06K","-0.40%"
"12/17/2019","237.748","241.540","241.712","237.322","97.57K","-1.51%"
"12/16/2019","241.388","241.515","243.426","241.367","106.38K","0.08%"
"12/13/2019","241.183","238.200","244.514","238.064","138.68K","1.35%"
"12/12/2019","237.969","239.130","239.620","236.092","123.23K","-0.37%"
"12/11/2019","238.859","238.306","239.348","237.391","100.26K","0.30%"
"12/10/2019","238.153","238.296","239.384","237.858","78.13K","0.06%"
"12/09/2019","238.020","238.070","238.944","237.680","88.97K","0.06%"
"12/06/2019","237.875","238.734","239.130","237.372","98.03K","-0.32%"
"12/05/2019","238.632","237.486","238.924","237.434","98.20K","0.56%"
"12/04/2019","237.295","235.921","237.794","235.214","99.59K","0.63%"
"12/03/2019","235.805","234.557","236.275","234.339","88.00K","0.57%"
"12/02/2019","234.465","233.710","234.793","232.967","93.92K","0.24%"
"11/29/2019","233.893","233.375","234.270","232.972","98.25K","0.31%"
"11/28/2019","233.173","233.806","234.367","232.894","109.40K","-0.19%"
"11/27/2019","233.612","233.794","233.867","232.145","99.89K","0.06%"
"11/26/2019","233.482","233.408","234.048","232.749","101.40K","0.10%"
"11/25/2019","233.260","231.469","233.661","231.307","101.05K","1.00%"
"11/22/2019","230.940","232.050","232.786","230.984","103.64K","-0.42%"
"11/21/2019","231.917","231.719","233.066","231.584","106.16K","0.15%"
"11/20/2019","231.562","231.824","231.995","230.893","97.10K","-0.03%"
"11/19/2019","231.627","232.589","232.822","231.564","92.55K","-0.34%"
"11/18/2019","232.424","232.557","233.667","231.701","92.80K","0.05%"
"11/15/2019","232.311","232.382","232.827","231.833","99.37K","0.03%"
"11/14/2019","232.244","231.704","232.527","231.098","101.32K","0.30%"
"11/13/2019","231.539","232.003","232.309","230.868","81.56K","-0.13%"
"11/12/2019","231.834","232.120","232.490","231.398","89.76K","-0.08%"
"11/11/2019","232.015","230.721","232.915","230.721","85.39K","0.66%"
"11/08/2019","230.499","231.714","231.958","230.567","101.88K","-0.45%"
"11/07/2019","231.531","232.171","233.019","231.370","123.00K","-0.21%"
"11/06/2019","232.015","232.307","233.051","231.986","89.59K","-0.05%"
"11/05/2019","232.134","232.621","232.911","231.501","104.20K","-0.14%"
"11/04/2019","232.456","234.546","234.618","232.467","97.20K","-0.76%"
"11/01/2019","234.235","234.440","235.268","234.187","109.45K","-0.02%"
"10/31/2019","234.279","234.272","235.102","234.072","118.70K","0.05%"
"10/30/2019","234.153","233.637","234.382","233.191","101.56K","0.31%"
"10/29/2019","233.435","233.458","234.299","232.493","102.76K","0.08%"
"10/28/2019","233.252","232.518","233.695","232.255","92.66K","0.40%"
"10/25/2019","232.317","232.869","233.275","232.128","106.04K","-0.17%"
"10/24/2019","232.714","234.223","234.551","231.719","123.16K","-0.62%"
"10/23/2019","234.167","233.820","234.415","233.008","121.78K","0.20%"
"10/22/2019","233.691","235.595","236.154","233.629","116.08K","-0.75%"
"10/21/2019","235.447","235.245","236.585","234.316","116.10K","-0.21%"
"10/18/2019","235.942","234.598","236.355","233.531","130.80K","0.64%"
"10/17/2019","234.433","233.542","236.742","232.023","143.34K","0.45%"
"10/16/2019","233.378","232.468","234.361","230.181","126.21K","0.48%"
"10/15/2019","232.258","228.223","232.704","228.096","124.16K","1.85%"
"10/14/2019","228.043","228.206","228.974","226.531","115.11K","-0.19%"
"10/11/2019","228.468","224.684","229.688","224.070","133.21K","1.75%"
"10/10/2019","224.542","220.380","225.208","220.352","121.70K","1.96%"
"10/09/2019","220.221","220.482","221.801","220.031","91.66K","-0.02%"
"10/08/2019","220.273","222.393","222.555","220.050","98.42K","-0.84%"
"10/07/2019","222.142","223.624","223.929","222.298","72.27K","-0.66%"
"10/04/2019","223.623","223.844","224.314","222.708","103.84K","0.05%"
"10/03/2019","223.507","223.745","225.324","222.588","109.37K","0.01%"
"10/02/2019","223.491","224.314","224.497","222.378","104.47K","-0.32%"
"10/01/2019","224.215","223.822","225.016","222.555","111.74K","0.24%"
"09/30/2019","223.678","223.537","224.879","222.943","99.26K","0.13%"
"09/27/2019","223.396","223.984","224.462","223.262","113.85K","-0.19%"
"09/26/2019","223.829","224.456","225.019","223.681","119.17K","-0.14%"
"09/25/2019","224.134","226.257","226.598","224.283","107.60K","-0.87%"
"09/24/2019","226.095","225.587","226.501","225.214","110.23K","0.28%"
"09/23/2019","225.462","225.929","226.651","225.287","90.61K","-0.22%"
"09/20/2019","225.958","226.730","227.842","225.766","126.16K","-0.22%"
"09/19/2019","226.460","225.449","227.283","225.066","119.87K","0.54%"
"09/18/2019","225.234","225.849","226.182","224.862","115.08K","-0.19%"
"09/17/2019","225.669","224.456","226.318","223.790","117.41K","0.68%"
"09/16/2019","224.139","225.465","225.636","223.762","119.30K","-0.52%"
"09/13/2019","225.313","222.462","225.573","222.309","124.31K","1.36%"
"09/12/2019","222.284","222.281","223.057","221.515","131.90K","0.05%"
"09/11/2019","222.176","222.767","223.253","222.047","112.49K","-0.19%"
"09/10/2019","222.598","222.956","223.405","221.988","111.69K","-0.05%"
"09/09/2019","222.704","222.570","223.601","220.928","116.74K","0.30%"
"09/06/2019","222.040","222.883","223.325","222.118","134.34K","-0.33%"
"09/05/2019","222.778","221.280","223.307","220.723","146.18K","0.78%"
"09/04/2019","221.051","217.887","221.398","217.747","131.57K","1.51%"
"09/03/2019","217.754","217.085","218.401","215.603","130.03K","0.43%"
"09/02/2019","216.826","218.023","219.015","216.501","99.42K","-0.46%"
"08/30/2019","217.836","219.758","219.992","217.826","124.74K","-0.84%"
"08/29/2019","219.689","220.225","221.257","219.538","126.08K","-0.14%"
"08/28/2019","220.006","220.913","221.622","219.425","123.50K","-0.33%"
"08/27/2019","220.736","219.426","221.272","219.143","112.90K","0.67%"
"08/26/2019","219.277","220.669","221.249","219.247","112.38K","-0.66%"
"08/23/2019","220.740","219.906","221.363","219.431","134.96K","0.44%"
"08/22/2019","219.765","216.939","220.309","216.758","120.72K","1.38%"
"08/21/2019","216.770","216.566","217.432","215.982","117.21K","0.14%"
"08/20/2019","216.469","215.133","216.788","214.740","120.04K","0.69%"
"08/19/2019","214.976","215.232","215.995","214.716","105.85K","-0.09%"
"08/16/2019","215.159","214.134","215.737","213.861","108.22K","0.54%"
"08/15/2019","214.008","213.376","215.294","213.156","114.82K","0.35%"
"08/14/2019","213.263","213.342","214.076","213.067","119.09K","0.01%"
"08/13/2019","213.246","213.555","214.033","213.036","118.50K","-0.07%"
"08/12/2019","213.390","213.069","214.113","212.477","110.72K","0.37%"
